CallNumber,Timestamp,PlannerName,HLActionInstance,ProblemFile,Success,PlannerTimeMs,TotalTimeMs,ActionsGenerated,PlanLength,Error
23,2026-07-01 14:05:26.835,FF,GluingPlateHL_lp1_pr1_r1,Plannerinputs/generated/problemGluingPlateHL_lp1_pr1_r1.pddl,True,304.22,369.94,8,0,
24,2026-07-01 14:05:27.274,FF,GluingPlateHL_lp2_pr2_r1,Plannerinputs/generated/problemGluingPlateHL_lp2_pr2_r1.pddl,True,299.83,367.01,8,0,
25,2026-07-01 14:05:28.001,FF,PickUpHL_lp4_fp25_r1,Plannerinputs/generated/problemPickUpHL_lp4_fp25_r1.pddl,True,291.30,337.90,3,0,
26,2026-07-01 14:05:28.483,FF,GluingPlateHL_lp1_pr1_r1,Plannerinputs/generated/problemGluingPlateHL_lp1_pr1_r1.pddl,True,323.65,399.06,11,0,
27,2026-07-01 14:05:28.920,FF,GluingPlateHL_lp2_pr2_r1,Plannerinputs/generated/problemGluingPlateHL_lp2_pr2_r1.pddl,True,331.18,489.88,11,0,
28,2026-07-01 14:05:29.485,FF,PlaceHL_lp3_pr3_r1,Plannerinputs/generated/problemPlaceHL_lp3_pr3_r1.pddl,True,288.80,334.85,2,0,
29,2026-07-01 14:05:30.161,FF,PickUpHL_lp4_fp25_r1,Plannerinputs/generated/problemPickUpHL_lp4_fp25_r1.pddl,True,286.66,336.27,2,0,
30,2026-07-01 14:05:30.709,FF,GluingPlateHL_lp1_pr1_r1,Plannerinputs/generated/problemGluingPlateHL_lp1_pr1_r1.pddl,True,310.79,378.69,8,0,
31,2026-07-01 14:05:31.124,FF,GluingPlateHL_lp2_pr2_r1,Plannerinputs/generated/problemGluingPlateHL_lp2_pr2_r1.pddl,True,302.35,363.90,8,0,
32,2026-07-01 14:05:31.556,FF,GluingPlateHL_lp3_pr3_r1,Plannerinputs/generated/problemGluingPlateHL_lp3_pr3_r1.pddl,True,299.25,369.33,8,0,
33,2026-07-01 14:05:32.367,FF,GluingPlateHL_lp1_pr1_r1,Plannerinputs/generated/problemGluingPlateHL_lp1_pr1_r1.pddl,True,329.13,407.61,11,0,
34,2026-07-01 14:05:32.813,FF,GluingPlateHL_lp2_pr2_r1,Plannerinputs/generated/problemGluingPlateHL_lp2_pr2_r1.pddl,True,316.90,396.84,11,0,
35,2026-07-01 14:05:33.246,FF,GluingPlateHL_lp3_pr3_r1,Plannerinputs/generated/problemGluingPlateHL_lp3_pr3_r1.pddl,True,325.34,398.48,11,0,
36,2026-07-01 14:05:33.695,FF,PlaceHL_lp4_pr4_r1,Plannerinputs/generated/problemPlaceHL_lp4_pr4_r1.pddl,True,285.63,338.59,2,0,
37,2026-07-01 14:05:34.486,FF,GluingPlateHL_lp1_pr1_r1,Plannerinputs/generated/problemGluingPlateHL_lp1_pr1_r1.pddl,True,300.39,364.88,8,0,
38,2026-07-01 14:05:34.888,FF,GluingPlateHL_lp2_pr2_r1,Plannerinputs/generated/problemGluingPlateHL_lp2_pr2_r1.pddl,True,299.97,369.54,8,0,
39,2026-07-01 14:05:35.282,FF,GluingPlateHL_lp3_pr3_r1,Plannerinputs/generated/problemGluingPlateHL_lp3_pr3_r1.pddl,True,311.59,366.74,8,0,
40,2026-07-01 14:05:35.722,FF,GluingPlateHL_lp4_pr4_r1,Plannerinputs/generated/problemGluingPlateHL_lp4_pr4_r1.pddl,True,295.07,357.45,8,0,
41,2026-07-01 14:05:37.398,FF,GluingPlateHL_lp2_pr2_r1,Plannerinputs/generated/problemGluingPlateHL_lp2_pr2_r1.pddl,True,287.54,331.80,2,0,
42,2026-07-01 14:05:37.767,FF,GluingPlateHL_lp3_pr3_r1,Plannerinputs/generated/problemGluingPlateHL_lp3_pr3_r1.pddl,True,286.80,334.41,2,0,
43,2026-07-01 14:05:38.137,FF,GluingPlateHL_lp4_pr4_r1,Plannerinputs/generated/problemGluingPlateHL_lp4_pr4_r1.pddl,True,288.49,334.55,2,0,
44,2026-07-01 14:05:38.639,FF,PickUpHL_b1_fp2_r1,Plannerinputs/generated/problemPickUpHL_b1_fp2_r1.pddl,True,312.70,376.04,9,0,
45,2026-07-01 14:05:39.359,FF,GluingPlateHL_lp3_pr3_r1,Plannerinputs/generated/problemGluingPlateHL_lp3_pr3_r1.pddl,True,290.31,334.54,2,0,
46,2026-07-01 14:05:39.711,FF,GluingPlateHL_lp4_pr4_r1,Plannerinputs/generated/problemGluingPlateHL_lp4_pr4_r1.pddl,True,307.58,349.33,2,0,
47,2026-07-01 14:05:40.220,FF,PickUpHL_b1_fp2_r1,Plannerinputs/generated/problemPickUpHL_b1_fp2_r1.pddl,True,299.02,362.91,9,0,
48,2026-07-01 14:05:40.637,FF,PickUpHL_b7_fp10_r1,Plannerinputs/generated/problemPickUpHL_b7_fp10_r1.pddl,True,302.25,367.03,9,0,
49,2026-07-01 14:05:41.329,FF,GluingPlateHL_lp4_pr4_r1,Plannerinputs/generated/problemGluingPlateHL_lp4_pr4_r1.pddl,True,283.05,327.72,2,0,
50,2026-07-01 14:05:41.779,FF,PickUpHL_b1_fp2_r1,Plannerinputs/generated/problemPickUpHL_b1_fp2_r1.pddl,True,295.88,366.94,9,0,
51,2026-07-01 14:05:42.184,FF,PickUpHL_b7_fp10_r1,Plannerinputs/generated/problemPickUpHL_b7_fp10_r1.pddl,True,311.15,366.40,9,0,
52,2026-07-01 14:05:42.623,FF,PickUpHL_b13_fp18_r1,Plannerinputs/generated/problemPickUpHL_b13_fp18_r1.pddl,True,298.43,368.40,9,0,
53,2026-07-01 14:05:43.456,FF,PickUpHL_b1_fp2_r1,Plannerinputs/generated/problemPickUpHL_b1_fp2_r1.pddl,True,295.98,378.37,9,0,
